# Time	Cwnd
25663	6432
25664	6432
25665	6432
25666	6968
25667	6968
25668	6968
25669	6968
25670	6968
25671	6968
25672	6968
25673	6968
25674	6968
25675	6968
25676	6968
25677	6968
25678	6968
25679	6968
25680	6968
25681	6968
25682	6968
25683	6968
25684	6968
25685	6968
25686	6968
25687	6968
25688	6968
25689	6968
25690	6968
25691	6968
25692	6968
25693	6968
25694	6968
25695	6968
25696	6968
25697	6968
25698	6968
25699	6968
25700	6968
25701	6968
25702	6968
25703	6968
25704	6968
25705	6968
25706	6968
25707	6968
25708	6968
25709	6968
25710	6968
25711	6968
25712	6968
25713	6968
25714	6968
25715	6968
25716	6968
25717	6968
25718	6968
25719	6968
25720	6968
25721	6968
25722	6968
25723	6968
25724	6968
25725	6968
25726	6968
25727	6968
25728	6968
25729	6968
25730	6968
25731	6968
25732	6968
25733	6968
25734	6968
25735	6968
25736	6968
25737	6968
25738	6968
25739	6968
25740	6968
25741	6968
25742	6968
25743	6968
25744	6968
25745	6968
25746	6968
25747	6968
25748	6968
25749	6968
25750	6968
25751	6968
25752	6968
25753	6968
25754	6968
25755	6968
25756	6432
25757	6432
25758	6432
25759	6432
25760	6432
25761	6432
25762	6432
25763	6432
25764	6432
25765	6432
25766	6432
25767	6432
25768	6432
25769	6432
25770	6432
25771	6432
25772	6432
25773	6432
25774	6432
25775	6432
25776	6432
25777	6968
25778	6968
25779	6968
25780	6968
25781	6968
25782	7504
25783	7504
25784	7504
25785	7504
25786	6432
25787	6432
25788	6432
25789	6432
25790	6432
25791	6432
25792	6432
25793	6432
25794	6432
25795	6432
25796	6968
25797	6968
25798	6968
25799	6968
25800	6968
25801	6968
25802	6968
25803	6968
25804	6968
25805	6968
25806	6968
25807	6968
25808	7504
25809	7504
25810	7504
25811	7504
25812	7504
25813	7504
25814	7504
25815	7504
25816	7504
25817	7504
25818	7504
25819	7504
25820	7504
25821	7504
25822	7504
25823	7504
25824	6968
25825	6968
25826	6968
25827	6968
25828	6968
25829	6968
25830	6968
25831	6968
25832	6968
25833	6968
25834	6968
25835	6968
25836	6968
25837	6968
25838	6968
25839	6968
25840	6968
25841	6968
25842	6968
25843	6968
25844	6968
25845	6968
25846	6968
25847	6968
25848	7504
25849	7504
25850	7504
25851	7504
25852	7504
25853	7504
25854	7504
25855	7504
25856	7504
25857	7504
25858	7504
25859	7504
25860	7504
25861	7504
25862	7504
25863	7504
25864	7504
25865	7504
25866	7504
25867	7504
25868	7504
25869	7504
25870	7504
25871	6968
25872	6968
25873	6968
25874	6968
25875	6968
25876	6968
25877	6968
25878	8040
25879	8040
25880	8040
25881	8040
25882	8040
25883	7504
25884	7504
25885	7504
25886	7504
25887	7504
25888	7504
25889	7504
25890	7504
25891	7504
25892	7504
25893	7504
25894	7504
25895	7504
25896	7504
25897	7504
25898	7504
25899	7504
25900	7504
25901	7504
25902	7504
25903	7504
25904	7504
25905	7504
25906	7504
25907	7504
25908	7504
25909	7504
25910	7504
25911	7504
25912	7504
25913	7504
25914	7504
25915	7504
25916	7504
25917	7504
25918	7504
25919	7504
25920	7504
25921	7504
25922	7504
25923	7504
25924	7504
25925	7504
25926	7504
25927	7504
25928	7504
25929	7504
25930	7504
25931	7504
25932	7504
25933	7504
25934	7504
25935	7504
25936	7504
25937	7504
25938	7504
25939	7504
25940	7504
25941	7504
25942	7504
25943	7504
25944	7504
25945	7504
25946	7504
25947	7504
25948	7504
25949	7504
25950	7504
25951	7504
25952	7504
25953	7504
25954	7504
25955	7504
25956	7504
25957	7504
25958	7504
25959	7504
25960	7504
25961	7504
25962	7504
